0.777504394	0.054470562
0.874165202	-0.042190246
0.808435852	0.023539104
0.872407733	-0.040432777
0.812302285	0.019672671
0.874165202	-0.042190246
0.822495606	0.00947935
0.887521968	-0.055547012
0.788752197	0.043222759
0.835149385	-0.003174429
0.781370826	0.05060413
0.862917399	-0.030942443
0.827065026	0.00490993
0.874165202	-0.042190246
0.808435852	0.023539104
0.865377856	-0.0334029
0.803514938	0.028460018
0.873110721	-0.041135764
0.806678383	0.025296573
0.871353251	-0.039378295
0.805272408	0.026702548
0.834446397	-0.002471441
0.805623902	0.026351054
0.872407733	-0.040432777
0.83198594	-1.09842E-05
0.866783831	-0.034808875
0.821089631	0.010885325
0.869947276	-0.03797232
0.81370826	0.018266696
0.870650264	-0.038675308
0.814411248	0.017563708
0.853075571	-0.021100615
0.806678383	0.025296573
0.866080844	-0.034105888
0.815465729	0.016509227
0.871001757	-0.039026801
0.81827768	0.013697276
0.862917399	-0.030942443
0.817223199	0.014751757
0.879789104	-0.047814148
0.821441125	0.010533831
0.886467487	-0.054492531
0.804217926	0.02775703
0.860456942	-0.028481986
0.81827768	0.013697276
0.855536028	-0.023561072
0.826713533	0.005261424
0.881546573	-0.049571617
0.809490334	0.022484622
0.880492091	-0.048517135
0.8456942	-0.013719244
0.879789104	-0.047814148
0.818980668	0.012994288
0.878734622	-0.046759666
0.810193322	0.021781634
0.860105448	-0.028130492
0.805975395	0.025999561
0.856942004	-0.024967047
0.802811951	0.029163005
0.86115993	-0.029184974
0.802811951	0.029163005
0.862214411	-0.030239455
0.815465729	0.016509227
0.86397188	-0.031996924
0.832688928	-0.000713972
0.853427065	-0.021452109
0.805272408	0.026702548
0.860456942	-0.028481986
0.815465729	0.016509227
0.86115993	-0.029184974
0.816871705	0.015103251
0.857644991	-0.025670035
0.820738137	0.011236819
0.865377856	-0.0334029
0.815465729	0.016509227
0.870650264	-0.038675308
0.784885764	0.047089192
0.835500879	-0.003525923
0.790509666	0.04146529
0.848506151	-0.016531195
0.795782074	0.036192882
0.859050967	-0.027076011
0.798945518	0.033029438
0.868892794	-0.036917838
0.803163445	0.028811511
0.854130053	-0.022155097
0.800351494	0.031623462
0.826713533	0.005261424
0.819660782	0.032176924
0.856351679	-0.004513972
0.855313257	-0.00347555
0.860505365	-0.008667658
0.833506404	0.018331303
0.850121149	0.001716557
0.854967117	-0.00312941
0.869158879	-0.017321172
0.815853236	0.03598447
0.829352717	0.022484989
0.814814815	0.037022892
0.822429907	0.0294078
0.813084112	0.038753595
0.844929041	0.006908665
0.860159225	-0.008321518
0.873658705	-0.021820999
0.864312911	-0.012475204
0.870543441	-0.018705734
0.865005192	-0.013167485
0.866735895	-0.014898188
0.861889927	-0.010052221
0.852544133	-0.000706426
0.859466944	-0.007629237
0.839736933	0.012100773
0.812737972	0.039099735
0.814122534	0.037715173
0.8573901	-0.005552394
0.878158532	-0.026320826
0.8701973	-0.018359593
0.872274143	-0.020436437
0.859120803	-0.007283096
0.863274489	-0.011436783
0.851851852	-1.41452E-05
0.875735549	-0.023897842
0.85081343	0.001024276
0.851851852	-1.41452E-05
0.832814123	0.019023584
0.819660782	0.032176924
0.820006923	0.031830784
0.842159917	0.00967779
0.836967809	0.014869898
0.864659052	-0.012821345
0.844582901	0.007254806
0.862582208	-0.010744502
0.866735895	-0.014898188
0.872620284	-0.020782577
0.835237106	0.0166006
0.856351679	-0.004513972
0.847352025	0.004485682
0.842159917	0.00967779
0.838698512	0.013139195
0.828314296	0.023523411
0.845967463	0.005870244
0.856005538	-0.004167832
0.871235722	-0.019398015
0.869158879	-0.017321172
0.859466944	-0.007629237
0.85046729	0.001370417
0.853236414	-0.001398707
0.861543787	-0.00970608
0.856351679	-0.004513972
0.866043614	-0.014205907
0.836275528	0.015562179
0.815853236	0.03598447
0.807892004	0.043945703
0.854620976	-0.002783269
0.875735549	-0.023897842
0.874697127	-0.02285942
0.858774663	-0.006936956
0.860851506	-0.009013799
0.858082381	-0.006244675
0.855659398	-0.003821691
0.857736241	-0.005898534
0.868812738	-0.016975031
0.845967463	0.005870244
0.846659744	0.005177963
0.81793008	0.033907627
0.825199031	0.026638676
0.845275182	0.006562525
0.866389754	-0.014552048
0.865697473	-0.013859766
0.866389754	-0.014552048
0.866043614	-0.014205907
0.879543094	-0.027705388
0.851851852	-1.41452E-05
0.86985116	-0.018013453
0.852544133	-0.000706426
0.869158879	-0.017321172
0.822776047	0.02906166
0.829352717	0.022484989
0.822776047	0.02906166
0.882720876	0.01857286
0.916731822	-0.015438086
0.874511337	0.026782398
0.887412041	0.013881695
0.872556685	0.02873705
0.876856919	0.024436816
0.873338546	0.02795519
0.885066458	0.016227277
0.913604378	-0.012310643
0.928068804	-0.026775068
0.940969507	-0.039675772
0.912822518	-0.011528782
0.923768569	-0.022474834
0.895621579	0.005672156
0.900703675	0.000590061
0.884675528	0.016618208
0.90539484	-0.004101104
0.93393276	-0.032639025
0.923768569	-0.022474834
0.945269742	-0.043976007
0.940578577	-0.039284842
0.948006255	-0.04671252
0.929241595	-0.02794786
0.936669273	-0.035375538
0.932759969	-0.031466233
0.935105551	-0.033811816
0.944096951	-0.042803215
0.919468335	-0.018174599
0.93393276	-0.032639025
0.922595778	-0.021302043
0.944487881	-0.043194146
0.931196247	-0.029902512
0.909304144	-0.008010409
0.942924159	-0.041630424
0.928459734	-0.027165999
0.953479281	-0.052185545
0.925723221	-0.024429486
0.938623925	-0.03733019
0.93432369	-0.033029955
0.944878812	-0.043585076
0.917122752	-0.015829017
0.903831118	-0.002537383
0.938623925	-0.03733019
0.923768569	-0.022474834
0.940969507	-0.039675772
0.918295543	-0.017001808
0.944096951	-0.042803215
0.921422987	-0.020129251
0.894448788	0.006844947
0.923377639	-0.022083903
0.916340891	-0.015047156
0.937842064	-0.036548329
0.946051603	-0.044757867
0.946833464	-0.045539728
0.935105551	-0.033811816
0.948397185	-0.04710345
0.893275997	0.008017738
0.869820172	0.031473563
0.926114152	-0.024820416
0.922204848	-0.020911112
0.922204848	-0.020911112
0.911258796	-0.009965061
0.934714621	-0.033420885
0.903049257	-0.001755522
0.87724785	0.024045885
0.897576231	0.003717504
0.875293198	0.026000538
0.902267396	-0.000973661
0.898749023	0.002544713
0.910476935	-0.0091832
0.899921814	0.001371921
0.922986708	-0.021692973
fim
