0.822144112	0.009830844
0.755711775	0.076263181
0.829525483	0.002449473
0.801405975	0.030568981
0.828119508	0.003855448
0.7771529	0.054822056
0.840773286	-0.00879833
0.774340949	0.057634007
0.83831283	-0.006337873
0.763796134	0.068178822
0.862214411	-0.030239455
0.792970123	0.039004833
0.77258348	0.059391476
0.838664323	-0.006689367
0.776801406	0.05517355
0.861862917	-0.029887961
0.752899824	0.079075132
0.834094903	-0.002119947
0.775746924	0.056228032
0.833743409	-0.001768453
0.75887522	0.073099736
0.817926186	0.01404877
0.776449912	0.055525044
0.856239016	-0.02426406
0.868541301	-0.036566344
0.814411248	0.017563708
0.874165202	-0.042190246
0.790158172	0.041816784
0.837609842	-0.005634886
0.790509666	0.04146529
0.867486819	-0.035511863
0.778207381	0.053767575
0.847803163	-0.015828207
0.852372583	-0.020397627
0.788049209	0.043925747
0.814059754	0.017915202
0.869947276	-0.03797232
0.804217926	0.02775703
0.880492091	-0.048517135
0.772934974	0.059039982
0.873110721	-0.041135764
0.854130053	-0.022155097
0.75711775	0.074857206
0.847100176	-0.01512522
0.766959578	0.065015378
0.868892794	-0.036917838
0.84745167	-0.015476714
0.808435852	0.023539104
0.808787346	0.02318761
0.83198594	-1.09842E-05
0.760281195	0.071693761
0.85026362	-0.018288664
0.831634446	0.00034051
0.765202109	0.066772847
0.779964851	0.052010105
0.821792619	0.010182337
0.860808436	-0.02883348
0.798242531	0.033732425
0.839718805	-0.007743849
0.840421793	-0.008446837
0.824956063	0.007018893
0.812302285	0.019672671
0.799648506	0.03232645
0.866783831	-0.034808875
0.835500879	-0.003525923
0.76168717	0.070287786
0.807029877	0.024945079
0.777855888	0.054119069
0.757469244	0.074505712
0.826362039	0.005612917
0.789103691	0.042871265
0.823550088	0.008424868
0.755711775	0.076263181
0.822495606	0.00947935
0.791564148	0.040410808
0.765905097	0.066069859
0.76801406	0.063960896
0.810896309	0.021078647
0.773989455	0.057985501
0.771177504	0.060797452
0.804217926	0.02775703
0.782073814	0.049901142
0.819683656	0.012291301
0.801054482	0.030920475
0.846045694	-0.014070738
0.83831283	-0.006337873
0.755360281	0.076614675
0.79543058	0.036544376
0.778910369	0.053064587
0.837609842	-0.005634886
0.744112478	0.087862478
0.839718805	-0.007743849
0.777855888	0.054119069
0.842530756	-0.0105558
0.767662566	0.06431239
0.849912127	-0.01793717
0.807381371	0.024593585
0.773286467	0.058688489
0.820386643	0.011588313
0.766959578	0.065015378
0.833040422	-0.001065466
0.775043937	0.056931019
0.831634446	0.00034051
0.779261863	0.052713093
0.845342707	-0.01336775
0.80456942	0.027405536
0.866432337	-0.034457381
0.821441125	0.010533831
0.879789104	-0.047814148
0.825307557	0.006667399
0.813005272	0.018969684
0.769771529	0.062203427
0.837961336	-0.00598638
0.788049209	0.043925747
0.843233743	-0.011258787
0.781019332	0.050955624
0.850966608	-0.018991652
0.817926186	0.01404877
0.872759227	-0.040784271
0.820738137	0.011236819
0.758523726	0.07345123
0.799648506	0.03232645
0.782776801	0.049198155
0.82741652	0.004558436
0.783479789	0.048495167
0.832337434	-0.000362478
0.788752197	0.043222759
0.836203866	-0.00422891
0.814762742	0.017212214
0.825659051	0.006315905
0.879086116	-0.04711116
0.844639719	-0.012664763
0.785237258	0.046737698
0.787346221	0.044628735
0.843936731	-0.011961775
0.796133568	0.035841388
0.868189807	-0.036214851
0.808787346	0.02318761
0.886467487	-0.054492531
0.895606327	-0.063631371
0.840421793	-0.008446837
0.779613357	0.052361599
0.85202109	-0.020046134
0.798945518	0.033029438
0.87029877	-0.038323814
0.809490334	0.022484622
0.865377856	-0.0334029
0.828119508	0.003855448
0.889982425	-0.058007469
0.907205624	-0.075230668
0.859753954	-0.027778998
0.920913884	-0.088938928
0.844288225	-0.012313269
0.858699473	-0.026724517
0.795079086	0.03689587
0.874165202	-0.042190246
0.885061511	-0.053086555
0.841476274	-0.009501318
0.898418278	-0.066443322
0.826713533	0.005261424
0.910017575	-0.078042619
0.86397188	-0.031996924
0.811599297	0.020375659
0.86115993	-0.029184974
0.878734622	-0.046759666
0.889279438	-0.057304482
0.847100176	-0.01512522
0.908611599	-0.076636643
0.912126538	-0.080151582
0.875219684	-0.043244728
0.920210896	-0.08823594
0.895957821	-0.063982865
0.837258348	-0.005283392
0.904745167	-0.072770211
0.811247803	0.020727153
0.918804921	-0.086829965
0.83655536	-0.004580404
0.937082601	-0.105107645
0.862214411	-0.030239455
0.931810193	-0.099835237
0.886115993	-0.054141037
0.971880492	-0.139905536
0.884710018	-0.052735062
0.852724077	-0.020749121
0.936731107	-0.104756151
0.930755712	-0.098780756
0.869244288	-0.037269332
0.926186292	-0.094211336
0.860808436	-0.02883348
0.947627417	-0.11565246
0.890333919	-0.058358963
0.960632689	-0.128657733
0.868541301	-0.036566344
0.979964851	-0.147989895
0.813084112	0.038753595
0.823814469	0.028023238
0.834544825	0.017292881
0.85046729	0.001370417
0.832814123	0.019023584
0.818968501	0.032869205
0.83108342	0.020754287
0.816891658	0.034946049
0.820699204	0.031138503
0.812391831	0.039445876
0.851159571	0.000678136
0.842159917	0.00967779
0.871928003	-0.020090296
0.809622707	0.042215
0.829006577	0.02283113
0.826929733	0.024907973
0.866389754	-0.014552048
0.816545517	0.035292189
0.845275182	0.006562525
0.82450675	0.027330957
0.83766009	0.014177617
0.822776047	0.02906166
0.822083766	0.029753941
0.833506404	0.018331303
0.874350987	-0.02251328
0.846659744	0.005177963
0.85081343	0.001024276
0.854274836	-0.002437129
0.856351679	-0.004513972
0.858082381	-0.006244675
0.820006923	0.031830784
0.856697819	-0.004860113
0.810661128	0.041176578
0.830044998	0.021792708
0.848044306	0.003793401
0.860505365	-0.008667658
0.840429214	0.011408492
0.852544133	-0.000706426
0.836967809	0.014869898
0.862582208	-0.010744502
0.819660782	0.032176924
0.834890966	0.016946741
0.827622015	0.024215692
0.816199377	0.03563833
0.836275528	0.015562179
0.84389062	0.007947087
0.877120111	-0.025282404
0.866043614	-0.014205907
0.869158879	-0.017321172
0.845621322	0.006216384
0.834198685	0.017639022
0.830391139	0.021446568
0.839044652	0.012793055
0.849082728	0.002754979
0.870889581	-0.019051874
0.819314642	0.032523065
0.827275874	0.024561833
fim
